x_m,y_m,speed_kmh,time_s
210.90371132459444,-1167.267039190848,297.19108148423567,65.4283269367727
209.23041219620038,-1171.972146086463,297.57721396426047,65.4888810056361
207.5626421772806,-1176.681815942739,297.9544096252829,65.5493728660161
205.89899071918924,-1181.3952229363151,298.32287408269195,65.60980084335795
204.23804740623382,-1186.1115389290069,298.6828076711783,65.67016314819705
202.57840202906058,-1190.8299391245305,299.0344059067786,65.7304579262854
200.91863985719223,-1195.549598472718,299.37785964850553,65.7906832641527
199.257346392089,-1200.2696895599172,299.71335523882726,65.85083719255903
197.59310684456244,-1204.9893861132969,300.0410748472553,65.91091772854219
195.9245099704533,-1209.7078495652463,300.3611966779444,65.97092289850671
194.2503286677644,-1214.423846843744,300.6738955388441,66.03085083426359
192.5706131312975,-1219.1363370959157,300.97935675418057,66.09070249661934
190.88652379565798,-1223.8453882331698,301.27777579144384,66.15048190211212
189.19912009524745,-1228.5515704352204,301.56934221201897,66.21019314853953
187.5094542254666,-1233.2554783396467,301.8542389844345,66.26984023637792
185.81857640039664,-1237.9577079022176,302.1326428502364,66.32942709355676
184.12753481756656,-1242.658853743107,302.4047246207637,66.38895759199337
182.43738104100143,-1247.3595100259436,302.67064927034704,66.44843552446302
180.7491619493419,-1252.0602736276605,302.9305764689767,66.50786468276195
179.06392734539244,-1256.7617374732051,303.18466040621803,66.56724878548427
177.38271029635436,-1261.464541479445,303.43305038208456,66.62659158446549
175.70625384678874,-1266.1697613159984,303.67588950082796,66.68589653323986
174.03386388617488,-1270.878028639463,303.9133044249963,66.74516417806323
172.36414338983772,-1275.5889908494084,304.14540993056517,66.80439302216068
170.69579596263145,-1280.3019561293077,304.3723179483758,66.86358147861793
169.02752550025878,-1285.0162238033665,304.3763156586506,66.92272791533347
167.35803840020859,-1289.7310971723314,304.00267712912347,66.98187300231791
165.68603912966392,-1294.4458757353857,303.2496391731276,67.04108748377526
164.0102313464415,-1299.1598601942992,302.11371316843906,67.10044303019016
162.32931980184685,-1303.8723534513276,300.5895165580038,67.16001310844831
160.6420061322953,-1308.5826535329647,298.6696339673212,67.21987393014948
158.94701540776313,-1313.290004760353,296.34443600750757,67.28010560486781
157.24381100601127,-1317.992110327469,293.6018319576326,67.34079356069333
155.5368392649656,-1322.6871053732373,290.4265976508786,67.40203675376127
153.8348378937971,-1327.3770862252957,286.7996728459402,67.46395036836044
152.14611056811853,-1332.066079244176,282.6977890101131,67.52666123184791
150.4788906242042,-1336.7582083973352,278.09267091792725,67.59031101230883
148.8406539808567,-1341.4596794415165,272.9499499449685,67.65506056724895
147.22890550452928,-1346.1870038761244,267.2283990177117,67.72108748821053
145.60544729125309,-1350.9436682332396,260.88272354660995,67.78854625732785
143.9398327973197,-1355.7204343460833,253.8601535160195,67.85760551197039
142.77942821859102,-1360.7315786215786,246.09424033657203,67.92849451476326
